Date,A,ADI,AMAT,ATVI,BA,BXP,CAT,CHRW,CNC,CVS,EQIX,F,FDS,FE,FLT,FRC,INTC,INTU,KMX,LKQ,LUV,MRK,MSCI,NOW,PHM,PNC,PWR,SHW,SPGI,STE,SWKS,TFC,TSN,TT,WBA
2019-01-01,76.05000305175781,98.86000061035156,39.08000183105469,47.2400016784668,385.6199951171875,131.8699951171875,133.16000366210938,86.7699966430664,65.28500366210938,65.55000305175781,394.0,8.800000190734863,218.6300048828125,39.20000076293945,201.80999755859375,96.62999725341797,47.119998931884766,215.82000732421875,58.779998779296875,26.219999313354492,56.7599983215332,71.02098846435547,170.27000427246094,220.02000427246094,27.809999465942383,122.66999816894531,35.34000015258789,140.5066680908203,191.64999389648438,114.05999755859375,73.04000091552734,48.79999923706055,61.91999816894531,77.61054992675781,72.26000213623047
2019-02-01,79.44000244140625,106.95999908447266,38.34000015258789,42.13999938964844,439.9599914550781,132.69000244140625,137.33999633789062,90.37999725341797,60.88999938964844,57.83000183105469,423.5,8.770000457763672,235.1699981689453,40.75,233.27999877929688,104.9800033569336,52.959999084472656,247.1300048828125,62.099998474121094,27.700000762939453,56.040000915527344,77.5667953491211,184.72000122070312,239.44000244140625,27.0,126.0199966430664,35.63999938964844,144.39999389648438,200.3699951171875,120.95999908447266,81.66000366210938,50.970001220703125,61.65999984741211,81.89293670654297,71.19000244140625
2019-03-01,80.37999725341797,105.2699966430664,39.65999984741211,45.529998779296875,381.4200134277344,133.8800048828125,135.49000549316406,86.98999786376953,53.099998474121094,53.93000030517578,453.1600036621094,8.779999732971191,248.27000427246094,41.61000061035156,246.58999633789062,100.45999908447266,53.70000076293945,261.4100036621094,69.80000305175781,28.3799991607666,51.90999984741211,79.36068725585938,198.83999633789062,246.49000549316406,27.959999084472656,122.66000366210938,37.7400016784668,143.57000732421875,210.5500030517578,128.02999877929688,82.4800033569336,46.529998779296875,69.43000030517578,83.7470932006836,63.27000045776367
2019-04-01,78.5,116.23999786376953,44.06999969482422,48.209999084472656,377.69000244140625,137.6199951171875,139.4199981689453,81.0,51.560001373291016,54.380001068115234,454.70001220703125,10.449999809265137,275.8699951171875,42.029998779296875,260.95001220703125,105.62000274658203,51.040000915527344,251.05999755859375,77.86000061035156,30.100000381469727,54.22999954223633,75.10496520996094,225.3800048828125,271.510009765625,31.459999084472656,136.92999267578125,40.599998474121094,151.61000061035156,220.66000366210938,130.97999572753906,88.18000030517578,51.20000076293945,75.01000213623047,95.12024688720703,53.56999969482422
2019-05-01,67.05000305175781,96.62000274658203,38.689998626708984,43.369998931884766,341.6099853515625,130.8300018310547,119.80999755859375,79.62999725341797,57.75,52.369998931884766,485.7900085449219,9.520000457763672,278.20001220703125,41.2400016784668,258.2099914550781,97.0199966430664,44.040000915527344,244.85000610351562,78.27999877929688,25.649999618530273,47.599998474121094,75.58206176757812,220.00999450683594,261.92999267578125,31.0,127.26000213623047,34.7599983215332,139.81666564941406,213.8800048828125,133.67999267578125,66.62999725341797,46.75,75.88999938964844,91.80760192871094,49.34000015258789
2019-06-01,74.66999816894531,112.87000274658203,44.90999984741211,47.20000076293945,364.010009765625,129.0,136.2899932861328,84.3499984741211,52.439998626708984,54.4900016784668,504.2900085449219,10.229999542236328,286.55999755859375,42.810001373291016,280.8500061035156,97.6500015258789,47.869998931884766,261.3299865722656,86.83000183105469,26.610000610351562,50.779998779296875,80.0095443725586,238.7899932861328,274.57000732421875,31.6200008392334,137.27999877929688,38.189998626708984,152.76333618164062,227.7899932861328,148.8800048828125,77.2699966430664,49.130001068115234,80.73999786376953,98.26997375488281,54.66999816894531
2019-07-01,69.41000366210938,117.45999908447266,49.369998931884766,48.7400016784668,341.17999267578125,132.9499969482422,131.6699981689453,83.7300033569336,52.09000015258789,55.869998931884766,502.1000061035156,9.529999732971191,277.29998779296875,43.970001220703125,284.1700134277344,99.36000061035156,50.54999923706055,277.30999755859375,87.76000213623047,26.93000030517578,51.529998779296875,79.18893432617188,227.24000549316406,277.3900146484375,31.510000228881836,142.89999389648438,37.41999816894531,171.01333618164062,244.9499969482422,148.86000061035156,85.27999877929688,51.529998779296875,79.5,95.93482971191406,54.4900016784668
2019-08-01,71.11000061035156,109.83000183105469,48.02000045776367,50.599998474121094,364.0899963378906,128.4199981689453,119.0,84.48999786376953,46.619998931884766,60.91999816894531,556.280029296875,9.170000076293945,272.0899963378906,46.0,298.3999938964844,89.72000122070312,47.40999984741211,288.3599853515625,83.27999877929688,26.270000457763672,52.31999969482422,82.5095443725586,234.6300048828125,261.8399963378906,33.79999923706055,128.92999267578125,33.900001525878906,175.5833282470703,260.19000244140625,154.39999389648438,75.2699966430664,47.650001525878906,93.04000091552734,93.9410400390625,51.189998626708984
2019-09-01,76.62999725341797,111.7300033569336,49.900001525878906,52.91999816894531,380.4700012207031,129.66000366210938,126.30999755859375,84.77999877929688,43.2599983215332,63.06999969482422,576.7999877929688,9.15999984741211,242.97000122070312,48.22999954223633,286.7799987792969,96.69999694824219,51.529998779296875,265.94000244140625,88.0,31.450000762939453,54.0099983215332,80.32442474365234,217.75,253.85000610351562,36.54999923706055,140.16000366210938,37.79999923706055,183.2899932861328,244.97999572753906,144.49000549316406,79.25,53.369998931884766,86.13999938964844,95.58572387695312,55.310001373291016
2019-10-01,75.75,106.62999725341797,54.2599983215332,56.029998779296875,339.9100036621094,137.1999969482422,137.8000030517578,75.63999938964844,53.08000183105469,66.38999938964844,566.780029296875,8.59000015258789,253.52000427246094,48.31999969482422,294.2200012207031,106.36000061035156,56.529998779296875,257.5,93.16999816894531,33.9900016784668,56.130001068115234,82.69084167480469,234.55999755859375,247.25999450683594,39.2400016784668,146.6999969482422,42.04999923706055,190.77333068847656,257.989990234375,141.57000732421875,91.05999755859375,53.04999923706055,82.79000091552734,98.4406509399414,54.779998779296875
2019-11-01,80.7699966430664,112.94999694824219,57.900001525878906,54.83000183105469,366.17999267578125,138.5399932861328,144.72999572753906,76.8499984741211,60.470001220703125,75.2699966430664,566.8499755859375,9.0600004196167,259.6499938964844,47.689998626708984,306.9200134277344,109.9000015258789,58.04999923706055,258.8900146484375,97.26000213623047,35.279998779296875,57.63999938964844,83.18701934814453,259.19000244140625,283.0400085449219,39.650001525878906,153.2100067138672,41.63999938964844,194.3766632080078,264.6499938964844,151.13999938964844,98.30000305175781,54.720001220703125,89.88999938964844,101.71450805664062,59.599998474121094
2019-12-01,85.30999755859375,118.83999633789062,61.040000915527344,59.41999816894531,325.760009765625,137.86000061035156,147.67999267578125,78.19999694824219,62.869998931884766,74.29000091552734,583.7000122070312,9.300000190734863,268.29998779296875,48.599998474121094,287.7200012207031,117.44999694824219,59.849998474121094,261.92999267578125,87.66999816894531,35.70000076293945,53.97999954223633,86.78434753417969,258.17999267578125,282.32000732421875,38.79999923706055,159.6300048828125,40.709999084472656,194.51333618164062,273.04998779296875,152.4199981689453,120.87999725341797,56.31999969482422,91.04000091552734,103.11869812011719,58.959999084472656
